dateComponents,activeEnergyBurned,activeEnergyBurnedGoal,activeEnergyBurnedUnit,appleMoveTime,appleMoveTimeGoal,appleExerciseTime,appleExerciseTimeGoal,appleStandHours,appleStandHoursGoal
2025-03-25,825.53,670,Cal,0,0,79,30,17,12
2025-03-26,842.18,670,Cal,0,0,85,30,17,12
2025-03-27,744.6,670,Cal,0,0,69,30,15,12
2025-03-28,970.785,670,Cal,0,0,100,30,17,12
2025-03-29,1286.68,670,Cal,0,0,165,30,14,12
2025-03-30,1008.51,670,Cal,0,0,69,30,16,12
2025-03-31,726.602,670,Cal,0,0,43,30,18,12
2025-04-01,898.94,670,Cal,0,0,92,30,16,12
2025-04-02,937.184,670,Cal,0,0,93,30,15,12
2025-04-03,687.988,670,Cal,0,0,66,30,18,12
2025-04-04,762.875,670,Cal,0,0,36,30,15,12
2025-04-05,900.998,670,Cal,0,0,45,30,15,12
2025-04-06,1206.37,670,Cal,0,0,156,30,16,12
2025-04-07,729.4,670,Cal,0,0,61,30,16,12
2025-04-08,862.301,670,Cal,0,0,88,30,18,12
2025-04-09,748.654,670,Cal,0,0,72,30,16,12
2025-04-10,785.561,670,Cal,0,0,79,30,16,12
2025-04-11,844.579,670,Cal,0,0,84,30,17,12
2025-04-12,681.241,670,Cal,0,0,66,30,15,12
2025-04-13,1054.65,670,Cal,0,0,123,30,15,12
2025-04-14,784.964,670,Cal,0,0,54,30,16,12
2025-04-15,828.507,670,Cal,0,0,89,30,19,12
2025-04-16,885.941,670,Cal,0,0,86,30,16,12
2025-04-17,835.312,670,Cal,0,0,64,30,16,12
2025-04-18,952.687,670,Cal,0,0,116,30,14,12
2025-04-19,928.521,670,Cal,0,0,83,30,16,12
2025-04-20,1234.24,670,Cal,0,0,135,30,17,12
2025-04-21,857.787,670,Cal,0,0,72,30,18,12
2025-04-22,988.528,670,Cal,0,0,77,30,18,12
2025-04-23,643.951,670,Cal,0,0,38,30,16,12
2025-04-24,791.617,670,Cal,0,0,76,30,18,12
2025-04-25,1000.95,670,Cal,0,0,89,30,18,12
2025-04-26,720.686,670,Cal,0,0,48,30,15,12
2025-04-27,1241.24,670,Cal,0,0,102,30,18,12
2025-04-28,757.396,670,Cal,0,0,55,30,18,12
2025-04-29,883.63,670,Cal,0,0,88,30,18,12
2025-04-30,994.924,670,Cal,0,0,99,30,18,12
2025-05-01,725.027,670,Cal,0,0,76,30,15,12
2025-05-02,872.086,670,Cal,0,0,68,30,18,12
2025-05-03,1100.96,670,Cal,0,0,72,30,18,12
2025-05-04,702.565,670,Cal,0,0,47,30,19,12
2025-05-05,793.071,670,Cal,0,0,66,30,18,12
2025-05-06,913.834,670,Cal,0,0,90,30,19,12
2025-05-07,851.453,670,Cal,0,0,88,30,19,12
2025-05-08,996.294,670,Cal,0,0,69,30,17,12
2025-05-09,782.458,670,Cal,0,0,72,30,21,12
2025-05-10,907.771,670,Cal,0,0,69,30,18,12
2025-05-11,971.291,670,Cal,0,0,98,30,17,12
2025-05-12,760.064,670,Cal,0,0,53,30,16,12
2025-05-13,876.386,670,Cal,0,0,84,30,18,12
2025-05-14,825.208,670,Cal,0,0,106,30,18,12
2025-05-15,1125.16,670,Cal,0,0,112,30,18,12
2025-05-16,942.285,670,Cal,0,0,71,30,18,12
2025-05-17,1142.22,670,Cal,0,0,97,30,16,12
2025-05-18,919.327,670,Cal,0,0,71,30,20,12
2025-05-19,815.872,670,Cal,0,0,58,30,20,12
2025-05-20,874.518,670,Cal,0,0,64,30,18,12
2025-05-21,783.538,670,Cal,0,0,85,30,16,12
2025-05-22,725.051,670,Cal,0,0,67,30,17,12
2025-05-23,829.338,670,Cal,0,0,46,30,17,12
2025-05-24,1035.15,670,Cal,0,0,110,30,15,12
2025-05-25,1076.86,670,Cal,0,0,120,30,17,12
2025-05-26,1007.44,670,Cal,0,0,124,30,19,12
2025-05-27,850.881,670,Cal,0,0,66,30,18,12
2025-05-28,723.979,670,Cal,0,0,63,30,18,12
2025-05-29,842.225,670,Cal,0,0,73,30,16,12
2025-05-30,894.168,670,Cal,0,0,60,30,19,12
2025-05-31,1036.47,670,Cal,0,0,100,30,19,12
2025-06-01,1093.18,670,Cal,0,0,127,30,18,12
2025-06-02,798.343,670,Cal,0,0,65,30,16,12
2025-06-03,986.298,670,Cal,0,0,95,30,18,12
2025-06-04,797.167,670,Cal,0,0,69,30,18,12
2025-06-05,1065.31,670,Cal,0,0,107,30,22,12
2025-06-06,741.075,670,Cal,0,0,62,30,20,12
2025-06-07,1022.24,670,Cal,0,0,97,30,18,12
2025-06-08,822.623,670,Cal,0,0,75,30,18,12
2025-06-09,793.214,670,Cal,0,0,66,30,17,12
2025-06-10,876.605,670,Cal,0,0,72,30,20,12
2025-06-11,909.545,670,Cal,0,0,78,30,19,12
2025-06-12,1040.11,670,Cal,0,0,89,30,17,12
2025-06-13,983.392,670,Cal,0,0,98,30,18,12
2025-06-14,1034.96,670,Cal,0,0,84,30,16,12
2025-06-15,950.678,670,Cal,0,0,101,30,17,12
2025-06-16,749.745,670,Cal,0,0,57,30,17,12
2025-06-17,847.353,670,Cal,0,0,62,30,19,12
2025-06-18,834.126,670,Cal,0,0,76,30,19,12
2025-06-19,1074.42,670,Cal,0,0,95,30,20,12
2025-06-20,745.274,670,Cal,0,0,92,30,18,12
2025-06-21,854.466,670,Cal,0,0,67,30,19,12
2025-06-22,804.262,670,Cal,0,0,65,30,16,12
2025-06-23,837.296,670,Cal,0,0,61,30,16,12
2025-06-24,916.737,670,Cal,0,0,87,30,18,12
2025-06-25,806.139,670,Cal,0,0,71,30,19,12
2025-06-26,773.075,670,Cal,0,0,60,30,18,12
2025-06-27,895.228,670,Cal,0,0,94,30,16,12
2025-06-28,784.383,670,Cal,0,0,79,30,15,12
2025-06-29,987.032,670,Cal,0,0,107,30,16,12
2025-06-30,785.375,670,Cal,0,0,59,30,20,12
2025-07-01,1010.22,670,Cal,0,0,101,30,19,12
2025-07-02,682.949,670,Cal,0,0,43,30,18,12
2025-07-03,908.891,670,Cal,0,0,107,30,19,12
2025-07-04,1007.21,670,Cal,0,0,112,30,18,12
2025-07-05,1016.04,670,Cal,0,0,94,30,15,12
2025-07-06,911.773,670,Cal,0,0,103,30,17,12
2025-07-07,739.062,670,Cal,0,0,59,30,19,12
2025-07-08,949.928,670,Cal,0,0,99,30,18,12
2025-07-09,722.286,670,Cal,0,0,57,30,20,12
2025-07-10,649.026,670,Cal,0,0,58,30,18,12
2025-07-11,1064.39,670,Cal,0,0,119,30,18,12
2025-07-12,873.189,670,Cal,0,0,68,30,16,12
2025-07-13,962.502,670,Cal,0,0,116,30,16,12
2025-07-14,736.124,670,Cal,0,0,63,30,17,12
2025-07-15,894.74,670,Cal,0,0,83,30,17,12
2025-07-16,754.133,670,Cal,0,0,56,30,20,12
2025-07-17,731.296,670,Cal,0,0,60,30,18,12
2025-07-18,871.456,670,Cal,0,0,58,30,18,12
2025-07-19,830.425,670,Cal,0,0,51,30,17,12
2025-07-20,840.675,670,Cal,0,0,89,30,16,12
2025-07-21,764.082,670,Cal,0,0,70,30,19,12
2025-07-22,963.186,670,Cal,0,0,109,30,20,12
2025-07-23,735.449,670,Cal,0,0,55,30,20,12
2025-07-24,857.19,670,Cal,0,0,75,30,19,12
2025-07-25,761.607,670,Cal,0,0,46,30,16,12
2025-07-26,853.729,670,Cal,0,0,101,30,17,12
2025-07-27,781.846,670,Cal,0,0,83,30,17,12
2025-07-28,774.564,670,Cal,0,0,62,30,17,12
2025-07-29,823.218,670,Cal,0,0,78,30,17,12
2025-07-30,731.656,670,Cal,0,0,53,30,19,12
2025-07-31,699.414,670,Cal,0,0,18,30,17,12
2025-08-01,687.831,670,Cal,0,0,78,30,15,12
2025-08-02,1194.3,670,Cal,0,0,121,30,18,12
2025-08-03,976.283,670,Cal,0,0,103,30,19,12
2025-08-04,728.641,670,Cal,0,0,57,30,16,12
2025-08-05,883.042,670,Cal,0,0,75,30,18,12
2025-08-06,762.391,670,Cal,0,0,50,30,18,12
2025-08-07,734.573,670,Cal,0,0,58,30,17,12
2025-08-08,843.185,670,Cal,0,0,98,30,15,12
2025-08-09,1047.19,670,Cal,0,0,96,30,17,12
2025-08-10,1005.74,670,Cal,0,0,129,30,17,12
2025-08-11,777.054,670,Cal,0,0,88,30,17,12
2025-08-12,703.491,670,Cal,0,0,49,30,17,12
2025-08-13,717.84,670,Cal,0,0,38,30,16,12
2025-08-14,651.723,670,Cal,0,0,40,30,18,12
2025-08-15,620.642,670,Cal,0,0,51,30,18,12
2025-08-16,701.947,670,Cal,0,0,55,30,15,12
2025-08-17,656.055,670,Cal,0,0,47,30,16,12
2025-08-18,690.91,670,Cal,0,0,67,30,15,12
2025-08-19,777.392,670,Cal,0,0,73,30,17,12
2025-08-20,862.507,670,Cal,0,0,77,30,17,12
2025-08-21,844.812,670,Cal,0,0,91,30,16,12
2025-08-22,837.815,670,Cal,0,0,43,30,19,12
2025-08-23,697.509,670,Cal,0,0,38,30,18,12
2025-08-24,733.164,670,Cal,0,0,51,30,15,12
2025-08-25,751.383,670,Cal,0,0,40,30,20,12
2025-08-26,783.43,670,Cal,0,0,80,30,17,12
2025-08-27,806.406,670,Cal,0,0,78,30,19,12
2025-08-28,754.669,670,Cal,0,0,52,30,19,12
2025-08-29,765.822,670,Cal,0,0,70,30,16,12
2025-08-30,719.174,670,Cal,0,0,51,30,15,12
2025-08-31,900.682,670,Cal,0,0,82,30,16,12
2025-09-01,961.056,670,Cal,0,0,96,30,18,12
2025-09-02,769.84,670,Cal,0,0,86,30,17,12
2025-09-03,810.826,670,Cal,0,0,88,30,18,12
2025-09-04,744.696,670,Cal,0,0,59,30,17,12
2025-09-05,763.132,670,Cal,0,0,78,30,18,12
2025-09-06,939.282,670,Cal,0,0,83,30,19,12
2025-09-07,818.505,670,Cal,0,0,81,30,18,12
2025-09-08,782.856,670,Cal,0,0,83,30,19,12
2025-09-09,911.282,670,Cal,0,0,101,30,20,12
2025-09-10,781.055,670,Cal,0,0,74,30,18,12
2025-09-11,803.162,670,Cal,0,0,80,30,16,12
2025-09-12,767.717,670,Cal,0,0,85,30,19,12
2025-09-13,870.023,670,Cal,0,0,68,30,19,12
2025-09-14,847.184,670,Cal,0,0,65,30,18,12
2025-09-15,926.138,670,Cal,0,0,78,30,19,12
2025-09-16,967.905,670,Cal,0,0,104,30,18,12
2025-09-17,702.434,670,Cal,0,0,50,30,19,12
2025-09-18,834.743,670,Cal,0,0,68,30,18,12
2025-09-19,970.757,670,Cal,0,0,92,30,20,12
2025-09-20,1045.14,670,Cal,0,0,85,30,19,12
2025-09-21,989.728,670,Cal,0,0,89,30,17,12
2025-09-22,801.008,670,Cal,0,0,69,30,20,12
2025-09-23,830.988,670,Cal,0,0,65,30,17,12
2025-09-24,970.027,670,Cal,0,0,70,30,16,12
2025-09-25,717.416,670,Cal,0,0,45,30,17,12
2025-09-26,876.884,670,Cal,0,0,82,30,19,12
2025-09-27,916.668,670,Cal,0,0,58,30,17,12
2025-09-28,1016.02,670,Cal,0,0,82,30,19,12
2025-09-29,870.344,670,Cal,0,0,56,30,17,12
2025-09-30,1101.96,670,Cal,0,0,100,30,17,12
2025-10-01,872.069,670,Cal,0,0,79,30,17,12
2025-10-02,624.513,670,Cal,0,0,58,30,19,12
2025-10-03,868.04,670,Cal,0,0,77,30,18,12
2025-10-04,986.117,670,Cal,0,0,90,30,17,12
2025-10-05,775.903,670,Cal,0,0,58,30,17,12
2025-10-06,756.485,670,Cal,0,0,55,30,17,12
2025-10-07,931.546,670,Cal,0,0,73,30,18,12
2025-10-08,785.07,670,Cal,0,0,56,30,18,12
2025-10-09,670.979,670,Cal,0,0,62,30,18,12
2025-10-10,829.468,670,Cal,0,0,78,30,17,12
2025-10-11,536.565,670,Cal,0,0,38,30,16,12
2025-10-12,723.009,670,Cal,0,0,65,30,18,12
2025-10-13,581.218,670,Cal,0,0,50,30,14,12
2025-10-14,808.357,670,Cal,0,0,67,30,17,12
2025-10-15,744.995,670,Cal,0,0,56,30,18,12
2025-10-16,655.759,670,Cal,0,0,58,30,15,12
2025-10-17,885.786,670,Cal,0,0,91,30,15,12
2025-10-18,689.573,670,Cal,0,0,51,30,15,12
2025-10-19,973.131,670,Cal,0,0,98,30,18,12
2025-10-20,733.792,670,Cal,0,0,64,30,19,12
2025-10-21,899.813,670,Cal,0,0,90,30,18,12
2025-10-22,851.659,670,Cal,0,0,81,30,18,12
2025-10-23,724.208,670,Cal,0,0,81,30,17,12
2025-10-24,463.68,670,Cal,0,0,35,30,10,12
